Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name
drift_3_run1,19.0,6.32583502151506e-12,0.08737009415336179,0.00016592613793161643,1.8023976318415786,0.0002990648780685646,6,5,hbo,False,S6_D5 hbo
drift_3_run2,19.0,6.32583502151506e-12,5.087576253469891e-09,0.00017884039896017584,10.021062947181928,0.0017921708954790514,6,5,hbo,True,S6_D5 hbo
drift_3_run3,19.0,6.32583502151506e-12,0.061186917626955585,0.0001793765416756953,-1.9899218335613982,-0.00035694529670920213,6,5,hbo,False,S6_D5 hbo
drift_3_run4,19.0,6.32583502151506e-12,0.0016353212496109247,0.00018610073552548971,-3.6678368111955932,-0.0006825871283509667,6,5,hbo,True,S6_D5 hbo
arith,19.0,3.9036351787843785e-12,0.0009934990275034476,2.854970965287562e-06,3.8862616643504535,1.1095164215230662e-05,6,5,hbr,True,S6_D5 hbr
arith1,19.0,3.9036351787843785e-12,1.1411596777728804e-11,2.8542799903218716e-06,14.389054919464963,4.107039153627133e-05,6,5,hbr,True,S6_D5 hbr
constant_run1,19.0,3.9036351787843785e-12,0.0032871120129976065,3.7488663539591988e-06,-3.360219804373504,-1.259701496652319e-05,6,5,hbr,True,S6_D5 hbr
constant_run2,19.0,3.9036351787843785e-12,0.014840486869246433,3.9656892904522985e-06,2.6791767273200886,1.0624782454762314e-05,6,5,hbr,True,S6_D5 hbr
constant_run3,19.0,3.9036351787843785e-12,0.00029373484456919185,3.955989642012443e-06,-4.42045562661855,-1.7487276671878608e-05,6,5,hbr,True,S6_D5 hbr
constant_run4,19.0,3.9036351787843785e-12,0.0011214160414563072,4.039092946340924e-06,-3.8332227688487857,-1.5482743047410556e-05,6,5,hbr,True,S6_D5 hbr
control,19.0,3.9036351787843785e-12,0.020277827594735898,2.855699504218448e-06,2.5329685733962637,7.23339709924862e-06,6,5,hbr,True,S6_D5 hbr
drift_1_run1,19.0,3.9036351787843785e-12,0.5054120806487383,0.00013659768225534328,0.6788605268414961,9.273077454118962e-05,6,5,hbr,False,S6_D5 hbr
drift_1_run2,19.0,3.9036351787843785e-12,0.19965207996592266,0.00014870660732877358,1.3288019155090571,0.00019760162466732754,6,5,hbr,False,S6_D5 hbr
drift_1_run3,19.0,3.9036351787843785e-12,0.03862338557485385,0.00014888756135866208,-2.2220325298944403,-0.00033083300463560163,6,5,hbr,True,S6_D5 hbr
drift_1_run4,19.0,3.9036351787843785e-12,0.003658297128054612,0.00015502799145156355,-3.312800352868172,-0.0005135767847851837,6,5,hbr,True,S6_D5 hbr
drift_2_run1,19.0,3.9036351787843785e-12,0.008958574570408771,0.00012554708761070767,2.9110418116201546,0.00036547282136190876,6,5,hbr,True,S6_D5 hbr
drift_2_run2,19.0,3.9036351787843785e-12,1.5582026048938498e-09,0.0001410275123994094,10.776094953724447,0.0015197258647035874,6,5,hbr,True,S6_D5 hbr
drift_2_run3,19.0,3.9036351787843785e-12,0.07772879761136989,0.00014126903274911195,1.864822330993235,0.0002634416469483586,6,5,hbr,False,S6_D5 hbr
drift_2_run4,19.0,3.9036351787843785e-12,0.3301990011447423,0.00014946716782241398,-0.9993168545604317,-0.0001493650600083509,6,5,hbr,False,S6_D5 hbr
drift_3_run1,19.0,3.9036351787843785e-12,0.9804378972281779,0.00013034383227654694,-0.024844729580918205,-3.238357265451367e-06,6,5,hbr,False,S6_D5 hbr
drift_3_run2,19.0,3.9036351787843785e-12,0.0020229203386178383,0.000140488673194714,3.574389083199971,0.0005021611797804341,6,5,hbr,True,S6_D5 hbr
drift_3_run3,19.0,3.9036351787843785e-12,0.00035490071462412827,0.00014090984189699983,-4.337311118373828,-0.0006111698239481556,6,5,hbr,True,S6_D5 hbr
drift_3_run4,19.0,3.9036351787843785e-12,0.20746238925343258,0.00014619205485198232,-1.305045175537851,-0.0001907872358865444,6,5,hbr,False,S6_D5 hbr
arith,19.0,5.465810318186541e-12,0.0013880023443809727,3.378270045478596e-06,3.7397667219544353,1.263394189385635e-05,8,5,hbo,True,S8_D5 hbo
arith1,19.0,5.465810318186541e-12,1.0916231307102394e-11,3.3774524189397808e-06,14.425628993970546,4.872187554041366e-05,8,5,hbo,True,S8_D5 hbo
constant_run1,19.0,5.465810318186541e-12,0.07543823074150173,4.436011105565584e-06,-1.8806483457493444,-8.342576947407635e-06,8,5,hbo,False,S8_D5 hbo
constant_run2,19.0,5.465810318186541e-12,0.08870020107624055,4.692576387816561e-06,-1.7942638109274334,-8.419719992671832e-06,8,5,hbo,False,S8_D5 hbo
constant_run3,19.0,5.465810318186541e-12,6.592227447047083e-05,4.681098851906581e-06,-5.0840143554903605,-2.37987737625625e-05,8,5,hbo,True,S8_D5 hbo
constant_run4,19.0,5.465810318186541e-12,0.020852287160431266,4.779434494232429e-06,-2.519760757865974,-1.2043031483357884e-05,8,5,hbo,True,S8_D5 hbo
control,19.0,5.465810318186541e-12,0.006374725067508585,3.379132121232466e-06,3.0648696901917196,1.0356599617518636e-05,8,5,hbo,True,S8_D5 hbo
drift_1_run1,19.0,5.465810318186541e-12,0.0001953825123581936,0.00016163521936152133,4.60018311708992,0.0007435516072339962,8,5,hbo,True,S8_D5 hbo
drift_1_run2,19.0,5.465810318186541e-12,0.0011369158487027804,0.00017596363788342177,-3.8272101755582475,-0.0006734498254356785,8,5,hbo,True,S8_D5 hbo
drift_1_run3,19.0,5.465810318186541e-12,0.12165540311579114,0.00017617775970329793,1.6202586839522237,0.0002854535450785166,8,5,hbo,False,S8_D5 hbo
drift_1_run4,19.0,5.465810318186541e-12,0.44548917370781604,0.00018344369385864406,-0.7791482279060403,-0.0001429298289905007,8,5,hbo,False,S8_D5 hbo
drift_2_run1,19.0,5.465810318186541e-12,0.0001826012784607225,0.0001485591168979229,4.630086221262764,0.0006878415201920371,8,5,hbo,True,S8_D5 hbo
drift_2_run2,19.0,5.465810318186541e-12,0.03588901747574931,0.00016687701084178928,2.258208093417957,0.0003768430164883248,8,5,hbo,True,S8_D5 hbo
drift_2_run3,19.0,5.465810318186541e-12,0.10364590697167508,0.00016716280042518403,1.709473795882692,0.0002857604269732202,8,5,hbo,False,S8_D5 hbo
drift_2_run4,19.0,5.465810318186541e-12,0.23706815800526834,0.00017686360456072947,1.2208752613028877,0.0002159283994330512,8,5,hbo,False,S8_D5 hbo
drift_3_run1,19.0,5.465810318186541e-12,0.499894994621099,0.00015423507613444067,-0.6877919752168974,-0.0001060816476622355,8,5,hbo,False,S8_D5 hbo
drift_3_run2,19.0,5.465810318186541e-12,3.318021763599314e-08,0.0001662394056378538,-8.900662233443672,-0.0014796407994709683,8,5,hbo,True,S8_D5 hbo
drift_3_run3,19.0,5.465810318186541e-12,4.045232184102866e-06,0.00016673777204098886,6.379975423712077,0.0010637828878260157,8,5,hbo,True,S8_D5 hbo
drift_3_run4,19.0,5.465810318186541e-12,0.8239908060923261,0.000172988182996695,-0.22550952715176598,-3.901048335042785e-05,8,5,hbo,False,S8_D5 hbo
arith,19.0,7.730563330298302e-12,0.00023232768261684556,4.017655136677095e-06,4.5237429056887,1.8174838922046773e-05,8,5,hbr,True,S8_D5 hbr
arith1,19.0,7.730563330298302e-12,1.3612548175597057e-10,4.016682762823219e-06,12.464151893424477,5.006454406352849e-05,8,5,hbr,True,S8_D5 hbr
constant_run1,19.0,7.730563330298302e-12,0.0005680361120576077,5.275588560033937e-06,-4.131035959560082,-2.1793646049343986e-05,8,5,hbr,True,S8_D5 hbr
constant_run2,19.0,7.730563330298302e-12,0.14913578385312531,5.580712428242233e-06,-1.503558496340244,-8.390927587115204e-06,8,5,hbr,False,S8_D5 hbr
constant_run3,19.0,7.730563330298302e-12,9.606300282868396e-06,5.567062607332611e-06,-5.9682292455140225,-3.3225505864690036e-05,8,5,hbr,True,S8_D5 hbr
constant_run4,19.0,7.730563330298302e-12,0.00085841803553146,5.684009652178137e-06,-3.950243753779975,-2.2453223624941772e-05,8,5,hbr,True,S8_D5 hbr
control,19.0,7.730563330298302e-12,0.00048801597672446423,4.018680372384755e-06,4.197568560657867,1.6868686386455098e-05,8,5,hbr,True,S8_D5 hbr
drift_1_run1,19.0,7.730563330298302e-12,0.09943685777099977,0.00019222695657645277,-1.73222411827661,-0.0003329801703646421,8,5,hbr,False,S8_D5 hbr
drift_1_run2,19.0,7.730563330298302e-12,0.8053738860623592,0.00020926722970441615,-0.24986431399255724,-5.2288412791216836e-05,8,5,hbr,False,S8_D5 hbr
drift_1_run3,19.0,7.730563330298302e-12,0.14816078780639488,0.00020952187708840828,1.5073795713422395,0.00031582899727234623,8,5,hbr,False,S8_D5 hbr
drift_1_run4,19.0,7.730563330298302e-12,0.0071948833833079436,0.00021816299141289928,-3.010349686864366,-0.0006567468928852147,8,5,hbr,True,S8_D5 hbr
drift_2_run1,19.0,7.730563330298302e-12,0.1135914352284317,0.000176676017923427,1.658710683049228,0.00029305439836818523,8,5,hbr,False,S8_D5 hbr
drift_2_run2,19.0,7.730563330298302e-12,0.007224577330148395,0.00019846083077318096,3.0084907898292026,0.0005970675815229669,8,5,hbr,True,S8_D5 hbr
drift_2_run3,19.0,7.730563330298302e-12,0.05646635530646308,0.0001988007100523024,-2.031170559919822,-0.0004037981495493932,8,5,hbr,False,S8_D5 hbr
drift_2_run4,19.0,7.730563330298302e-12,0.00979344258187118,0.00021033752772537002,-2.8704605907428995,-0.0006037655840899666,8,5,hbr,True,S8_D5 hbr
drift_3_run1,19.0,7.730563330298302e-12,0.32019815147775577,0.00018342623222695372,-1.0207431538727187,-0.00018723107078633046,8,5,hbr,False,S8_D5 hbr
drift_3_run2,19.0,7.730563330298302e-12,0.003915334189537078,0.00019770254982219782,3.28265404609712,0.0006489890750975551,8,5,hbr,True,S8_D5 hbr
drift_3_run3,19.0,7.730563330298302e-12,1.2953530679066132e-05,0.00019829523907218322,-5.828231081153177,-0.0011557104756051981,8,5,hbr,True,S8_D5 hbr
drift_3_run4,19.0,7.730563330298302e-12,1.1391168611791824e-05,0.0002057286281572698,-5.888283392670985,-0.0012113884645754362,8,5,hbr,True,S8_D5 hbr
arith,19.0,1.798688943843932e-11,2.5321405754700415e-05,6.128371961077225e-06,-5.518254730790422,-3.381791756625777e-05,6,6,hbo,True,S6_D6 hbo
arith1,19.0,1.798688943843932e-11,0.00109218940283234,6.126888740527164e-06,3.844788981974521,2.3556594323362587e-05,6,6,hbo,True,S6_D6 hbo
constant_run1,19.0,1.798688943843932e-11,3.52314004008069e-05,8.047173764205095e-06,-5.367343701055315,-4.31919474146038e-05,6,6,hbo,True,S6_D6 hbo
constant_run2,19.0,1.798688943843932e-11,0.23615756462494397,8.51259762338921e-06,1.2233397759328513,1.0413799269203478e-05,6,6,hbo,False,S6_D6 hbo
constant_run3,19.0,1.798688943843932e-11,0.04086300511725522,8.49177672739627e-06,-2.194112946271495,-1.8631917254427146e-05,6,6,hbo,True,S6_D6 hbo
constant_run4,19.0,1.798688943843932e-11,0.48912785057654473,8.670163116018697e-06,-0.7053872383745431,-6.115822416665251e-06,6,6,hbo,False,S6_D6 hbo
control,19.0,1.798688943843932e-11,3.082169624773436e-06,6.1299358150045955e-06,6.511636785213429,3.9915915543981184e-05,6,6,hbo,True,S6_D6 hbo
drift_1_run1,19.0,1.798688943843932e-11,2.715752339517966e-06,0.0002932153832946123,6.573304069960853,0.0019273938723856066,6,6,hbo,True,S6_D6 hbo
drift_1_run2,19.0,1.798688943843932e-11,0.1161529999151155,0.00031920794076754645,1.6462519883682425,0.0005254967071915055,6,6,hbo,False,S6_D6 hbo
drift_1_run3,19.0,1.798688943843932e-11,0.0020511257296493717,0.00031959636979764726,3.5682990858218786,0.0011404154341809359,6,6,hbo,True,S6_D6 hbo
drift_1_run4,19.0,1.798688943843932e-11,0.7905536983690554,0.0003327771832167084,0.2693632393672188,8.963794005875105e-05,6,6,hbo,False,S6_D6 hbo
drift_2_run1,19.0,1.798688943843932e-11,1.007680454313988e-05,0.00026949459762049465,-5.9457600911805955,-0.0016023502233207102,6,6,hbo,True,S6_D6 hbo
drift_2_run2,19.0,1.798688943843932e-11,0.48720598425768347,0.0003027242880005819,-0.7085514227562992,-0.00021449572496569998,6,6,hbo,False,S6_D6 hbo
drift_2_run3,19.0,1.798688943843932e-11,0.4637578424234068,0.00030324272638652104,-0.7477640150965145,-0.00022675399863159872,6,6,hbo,False,S6_D6 hbo
drift_2_run4,19.0,1.798688943843932e-11,0.02757419736696103,0.00032084053096219297,-2.3863853043074243,-0.0007656491281143685,6,6,hbo,True,S6_D6 hbo
drift_3_run1,19.0,1.798688943843932e-11,0.0013088261555821285,0.00027979110706734825,3.7655137885104217,0.0010535572715646955,6,6,hbo,True,S6_D6 hbo
drift_3_run2,19.0,1.798688943843932e-11,0.00020576753157529543,0.0003015676362819709,-4.577309589191526,-0.0013803684333432878,6,6,hbo,True,S6_D6 hbo
drift_3_run3,19.0,1.798688943843932e-11,0.0168356060343736,0.00030247170098082564,-2.620391709985916,-0.0007925943377554943,6,6,hbo,True,S6_D6 hbo
drift_3_run4,19.0,1.798688943843932e-11,0.006999112004650743,0.0003138102981712503,-3.0227945652995585,-0.0009485840638470894,6,6,hbo,True,S6_D6 hbo
arith,19.0,4.8473582022132605e-12,0.957840145185239,3.181409995082811e-06,0.05356602034683701,1.704154725282365e-07,6,6,hbr,False,S6_D6 hbr
arith1,19.0,4.8473582022132605e-12,2.3854408808392496e-08,3.1806400136402937e-06,9.09148824867991,2.891675130729184e-05,6,6,hbr,True,S6_D6 hbr
constant_run1,19.0,4.8473582022132605e-12,0.002896122915054888,4.177513898994821e-06,-3.4162329137131637,-1.4271360479240317e-05,6,6,hbr,True,S6_D6 hbr
constant_run2,19.0,4.8473582022132605e-12,0.020288745440137354,4.419128495328509e-06,-2.5327142873089046,-1.1192389877572418e-05,6,6,hbr,True,S6_D6 hbr
constant_run3,19.0,4.8473582022132605e-12,0.21934533376222143,4.408319783481509e-06,-1.2702096054281407,-5.5994901327771135e-06,6,6,hbr,False,S6_D6 hbr
constant_run4,19.0,4.8473582022132605e-12,0.10138972252333989,4.5009251676446385e-06,-1.7215677385080301,-7.748647562055857e-06,6,6,hbr,False,S6_D6 hbr
control,19.0,4.8473582022132605e-12,3.161988819148314e-05,3.1822218355760103e-06,5.416633960563354,1.723693086462727e-05,6,6,hbr,True,S6_D6 hbr
drift_1_run1,19.0,4.8473582022132605e-12,0.11908763037602778,0.00015221634017161483,1.6322622018914714,0.00024845697857238126,6,6,hbr,False,S6_D6 hbr
drift_1_run2,19.0,4.8473582022132605e-12,0.9046997490429911,0.00016570980673457156,-0.12133498719295405,-2.010639727788613e-05,6,6,hbr,False,S6_D6 hbr
drift_1_run3,19.0,4.8473582022132605e-12,0.47012383056237406,0.00016591145115279414,0.7370037782835761,0.00012227736636012025,6,6,hbr,False,S6_D6 hbr
drift_1_run4,19.0,4.8473582022132605e-12,0.8227883790823938,0.0001727539815705059,-0.22707815477989046,-3.9228655365909685e-05,6,6,hbr,False,S6_D6 hbr
drift_2_run1,19.0,4.8473582022132605e-12,0.9617352560081432,0.00013990221415019266,-0.048612789531087865,-6.801036891416498e-06,6,6,hbr,False,S6_D6 hbr
drift_2_run2,19.0,4.8473582022132605e-12,0.3869840591322411,0.00015715267965394353,-0.8854483320811115,-0.00013915057808166153,6,6,hbr,False,S6_D6 hbr
drift_2_run3,19.0,4.8473582022132605e-12,0.0024569852625535692,0.00015742181557998341,3.4888022267694576,0.000549213580737537,6,6,hbr,True,S6_D6 hbr
drift_2_run4,19.0,4.8473582022132605e-12,0.3110171309792151,0.00016655733015451252,1.0408332127037883,0.0001733584010440868,6,6,hbr,False,S6_D6 hbr
drift_3_run1,19.0,4.8473582022132605e-12,0.8078902097273752,0.0001452474213727201,-0.24656367342134108,-3.5812737768635276e-05,6,6,hbr,False,S6_D6 hbr
drift_3_run2,19.0,4.8473582022132605e-12,0.240904226415467,0.0001565522292632378,-1.2105715706277518,-0.00018951767806447368,6,6,hbr,False,S6_D6 hbr
drift_3_run3,19.0,4.8473582022132605e-12,0.0004883635196282836,0.00015702155463829753,-4.197256511812804,-0.0006590597427005643,6,6,hbr,True,S6_D6 hbr
drift_3_run4,19.0,4.8473582022132605e-12,0.005916028145422,0.00016290773887465615,3.098411590543169,0.0005047552263184146,6,6,hbr,True,S6_D6 hbr
arith,19.0,1.1993122626668522e-10,0.5929206891190105,1.5824617501843563e-05,-0.543774492678617,-8.605023353898147e-06,8,6,hbo,False,S8_D6 hbo
arith1,19.0,1.1993122626668522e-10,6.132914052102313e-06,1.582078754536823e-05,6.180571641433807,9.778151084805204e-05,8,6,hbo,True,S8_D6 hbo
constant_run1,19.0,1.1993122626668522e-10,0.00026395831590344534,2.0779327299029068e-05,-4.467498756579944,-9.283161887098005e-05,8,6,hbo,True,S8_D6 hbo
constant_run2,19.0,1.1993122626668522e-10,0.12405746405253643,2.198113988393717e-05,-1.6092219970470216,-3.537253382139931e-05,8,6,hbo,False,S8_D6 hbo
constant_run3,19.0,1.1993122626668522e-10,0.09624715719902188,2.192737638569872e-05,-1.7500240489812002,-3.837343600603523e-05,8,6,hbo,False,S8_D6 hbo
constant_run4,19.0,1.1993122626668522e-10,0.1978562386217507,2.238800383870157e-05,-1.334367619076388,-2.987382737812125e-05,8,6,hbo,False,S8_D6 hbo
control,19.0,1.1993122626668522e-10,5.511567399711196e-05,1.582865566897614e-05,5.164612261683132,8.174886915395439e-05,8,6,hbo,True,S8_D6 hbo
drift_1_run1,19.0,1.1993122626668522e-10,0.0004979307718778177,0.0007571376730661243,4.188752848985518,0.0031714625851299943,8,6,hbo,True,S8_D6 hbo
drift_1_run2,19.0,1.1993122626668522e-10,0.2180136832874052,0.0008242553810832413,1.2740392142418333,0.0010501336780498957,8,6,hbo,False,S8_D6 hbo
drift_1_run3,19.0,1.1993122626668522e-10,0.0201091617213992,0.0008252583784318025,2.5369134159139572,0.0020936090518390376,8,6,hbo,True,S8_D6 hbo
drift_1_run4,19.0,1.1993122626668522e-10,0.9581912413163864,0.0008592937359532715,-0.05311949294968883,-4.564524754868159e-05,8,6,hbo,False,S8_D6 hbo
drift_2_run1,19.0,1.1993122626668522e-10,0.005722000364234733,0.0006958861102497347,-3.1133672172032534,-0.0021665490025586133,8,6,hbo,True,S8_D6 hbo
drift_2_run2,19.0,1.1993122626668522e-10,0.18596029285055707,0.0007816914666003861,-1.3722829232096687,-0.001072701850834431,8,6,hbo,False,S8_D6 hbo
drift_2_run3,19.0,1.1993122626668522e-10,0.20516414453888157,0.0007830301727376548,1.311961727949905,0.0010273056184618061,8,6,hbo,False,S8_D6 hbo
drift_2_run4,19.0,1.1993122626668522e-10,0.8016552083484518,0.0008284710382808831,-0.2547473181531187,-0.0002110507751695847,8,6,hbo,False,S8_D6 hbo
drift_3_run1,19.0,1.1993122626668522e-10,0.15886765591342564,0.0007224736484467368,1.466503263651951,0.0010595099633496719,8,6,hbo,False,S8_D6 hbo
drift_3_run2,19.0,1.1993122626668522e-10,0.03318248205883524,0.0007787047727204911,-2.296606458450706,-0.001788378410256269,8,6,hbo,True,S8_D6 hbo
drift_3_run3,19.0,1.1993122626668522e-10,0.8112540175032315,0.0007810392390595384,-0.24215578613605235,-0.00018913317093756664,8,6,hbo,False,S8_D6 hbo
drift_3_run4,19.0,1.1993122626668522e-10,0.28566191665949453,0.0008103176452472739,-1.0986178732016503,-0.0008902294480393294,8,6,hbo,False,S8_D6 hbo
arith,19.0,3.67716078814659e-12,0.8578011940474372,2.770916217466584e-06,0.18162428748581044,5.032656836802453e-07,8,6,hbr,False,S8_D6 hbr
arith1,19.0,3.67716078814659e-12,4.731825489364818e-06,2.770245585869425e-06,-6.304560904058458,-1.7465182015312893e-05,8,6,hbr,True,S8_D6 hbr
constant_run1,19.0,3.67716078814659e-12,0.2745949004127783,3.63849394743462e-06,1.1250138377001102,4.093356039252045e-06,8,6,hbr,False,S8_D6 hbr
constant_run2,19.0,3.67716078814659e-12,0.18939920150545397,3.848933282318344e-06,-1.3611287199176183,-5.238893631610284e-06,8,6,hbr,False,S8_D6 hbr
constant_run3,19.0,3.67716078814659e-12,0.050231711389436245,3.839519206486223e-06,2.0906859800815045,8.02722897525441e-06,8,6,hbr,False,S8_D6 hbr
constant_run4,19.0,3.67716078814659e-12,0.7870724474910324,3.920175821383059e-06,0.27395885365829536,1.0739668741650695e-06,8,6,hbr,False,S8_D6 hbr
control,19.0,3.67716078814659e-12,0.0002240169513693908,2.7716233070878774e-06,4.539808109900186,1.2582637967105919e-05,8,6,hbr,True,S8_D6 hbr
drift_1_run1,19.0,3.67716078814659e-12,0.08125501122581344,0.00013257603584474785,1.8412426536240594,0.00024410465204574195,8,6,hbr,False,S8_D6 hbr
drift_1_run2,19.0,3.67716078814659e-12,0.3241842021743253,0.0001443284554910458,1.0121476132076772,0.00014608170174321248,8,6,hbr,False,S8_D6 hbr
drift_1_run3,19.0,3.67716078814659e-12,0.8981049939825037,0.0001445040819552482,-0.12977948121238034,-1.87536647892234e-05,8,6,hbr,False,S8_D6 hbr
drift_1_run4,19.0,3.67716078814659e-12,0.034346370582236496,0.00015046372831716026,2.2797526285071963,0.0003430200801260387,8,6,hbr,True,S8_D6 hbr
drift_2_run1,19.0,3.67716078814659e-12,0.5933332074244372,0.00012185078774738724,-0.5431632587799182,-6.618487095777098e-05,8,6,hbr,False,S8_D6 hbr
drift_2_run2,19.0,3.67716078814659e-12,0.03590273215396153,0.00013687544495820579,-2.25802040998013,-0.00030906754834074054,8,6,hbr,True,S8_D6 hbr
drift_2_run3,19.0,3.67716078814659e-12,0.20906766789586712,0.0001371098545763686,1.3002496437158424,0.00017827703956285425,8,6,hbr,False,S8_D6 hbr
drift_2_run4,19.0,3.67716078814659e-12,0.1127352203179249,0.00014506662391090583,1.662928345755346,0.00024123540092447555,8,6,hbr,False,S8_D6 hbr
drift_3_run1,19.0,3.67716078814659e-12,0.7348903553612671,0.00012650630885328458,-0.3436402679325802,-4.3472661869504455e-05,8,6,hbr,False,S8_D6 hbr
drift_3_run2,19.0,3.67716078814659e-12,0.006926361064604231,0.00013635247001063153,-3.0275053465162722,-0.0004128078319678866,8,6,hbr,True,S8_D6 hbr
drift_3_run3,19.0,3.67716078814659e-12,0.2948687641936813,0.00013676123885684487,1.077222289209098,0.00014732225479644268,8,6,hbr,False,S8_D6 hbr
drift_3_run4,19.0,3.67716078814659e-12,0.0004040011153799012,0.00014188793531682054,4.2804254924129,0.0006073407353959512,8,6,hbr,True,S8_D6 hbr
